Phaethornis longirostris	Long-billed hermit
Phaethornis pretrei	Planalto hermit
Phaethornis superciliosus	Long-tailed hermit
Phaethornis yaruqui	White-whiskered hermit
Phaetusa simplex	Large-billed tern
Phalacridae	Shining flower beetles
Phalacrocoracidae	Cormorants and shags
Phalacrocorax carbo	Great cormorant
Phalacrocorax fuscescens	Black-faced cormorant
Phalacrocorax lucidus	White-breasted cormorant
Phalacrocorax nigrogularis	Socotra cormorant
Phalacrocorax punctatus	Spotted shag
Phalacrocorax sulcirostris	Little black cormorant
Phalacrocorax varius	Pied cormorant
Phalaenostola larentioides	Black-banded owlet
Phalanger	Cuscuses
Phalanger carmelitae	Mountain cuscus
Phalanger lullulae	Woodlark cuscus
Phalanger orientalis	Gray cuscus
Phalangeridae	Possums and cuscuses
Phalangium opilio	Common harvesterman
Phalaris aquatica	Canary grass
Phalaropus fulicaria	Red phalarope
Phalaropus lobatus	Red-necked phalarope
Phalaropus tricolor	Wilson's phalarope
Phalloceros caudimaculatus	Dusky millions fish
Phallocottus obtusus	Spineless sculpin
Phaner furcifer	Fork-marked lemur
Phanerodon atripes	Sharpnose seaperch
Phanerodon furcatus	White seaperch
Phaneroptera falcata	Sickle-bearing bush cricket
Phaneroptera gracilis	Slender bush katydid
Phapitreron amethystinus	Amethyst brown-dove
Phapitreron cinereiceps	Dark-eared brown-dove
Phapitreron leucotis	White-eared brown-dove
Phaps chalcoptera	Common bronzewing
Pharomachrus mocinno	Resplendent quetzal
Phascogale	Tuans
Phascogale calura	Red-tailed phascogale
Phascogale tapoatafa	Brush-tailed phascogale
Phascolarctidae	Koalas
Phascolarctos cinereus	Koala
Phascolosorex doriae	Red-bellied marsupial shrew
Phascolosorex dorsalis	Narrow-striped marsupial shrew
Phaseolus acutifolius	Tepary bean
Phaseolus lunatus	Lima bean
Phaseolus maculatus	Cocolmeca bean
Phasianidae	Turkeys
Phasianus colchicus	Ring-necked pheasant
Phasianus colchicus colchicus	Ring-necked pheasant
Phasianus versicolor	Green pheasant
Phasmahyla cochranae	Chocolatefoot leaf frog
Phasmahyla exilis	Mottled leaf frog
Phasmahyla guttata	Spotted leaf frog
Phasmahyla jandaia	Parakeet leaf frog
Phasmatodea	Walking sticks
Phegornis mitchellii	Diademed sandpiper-plover
Phelsuma laticauda	Broad-tailed day gecko
Phelsuma lineata	Striped day gecko
Phelsuma modesta	Modest day gecko
Phelsuma ornata	Ornate day gecko
Phenacoccus colemani	Garrya mealybug
Phenacoccus manihoti	Cassava mealybug
Phenacoccus solani	Solanum mealybug
Phenacoccus solenopsis	Solenopsis mealybug
Phenacomys intermedius	Western heather vole
Phengaris alcon rebeli	Mountain alcon blue
Phengaris arion	Large blue
Phengodidae	Glowworms
Pheosia rimosa	False hornworm
Pheucticus chrysogaster	Golden-bellied grosbeak
Pheucticus ludovicianus	Rose-breasted grosbeak
Pheugopedius genibarbis	Moustached wren
Phibalura flavirostris	Swallow-tailed cotinga
Philaenus spumarius	Meadow spittlebug
Philander frenatus	Southeastern four-eyed oppossum
Philander opossum	Gray four-eyed opossum
Philautus acutirostris	Philippine bubble-nest frog
Philautus acutus	Sharp bubble-nest frog
Philautus neelanethrus	Blue-eyed yellow bush frog
Philautus umbra	Pinnacle bubble-nest frog
Philemon albitorques	White-naped friarbird
Philemon argenticeps	Silver-crowned friarbird
Philemon inornatus	Timor friarbird
Philemon plumigenis	Tanimbar friarbird
Philemon subcorniculatus	Seram friarbird
Philentoma pyrhoptera	Rufous-winged Philentoma
Philentoma velata	Maroon-breasted Philentoma
Philepitta castanea	Velvet asity
Philesturnus carunculatus	Saddleback
Philetairus socius	Sociable weaver
Philetor brachypterus	Rohu's bat
Philodromidae	Running crab spiders
Philodryas argentea	Striped sharpnose snake
Philodryas georgeboulengeri	Southern sharpnose snake
Philopotamidae	Finger-net caddisflies
Philopteridae	Bird lice
Philoria kundagungan	Mountain frog
Philoria sphagnicolus	Sphagnum frog
Philotarsidae	Loving barklice
Philypnodon grandiceps	Flathead gudgeon
Phlebotominae	Sandflies
Phlegopsis nigromaculata	Black-spotted bare-eye
Phleum pratense	Timothy grass
Phloeomys cumingi	Southern Luzon giant cloud rat
Phlox	Phloxes
Phlyctimantis leonardi	Olive striped frog
Phoca fasciata	Ribbon seal
Phoca groenlandica	Harp seal
Phoca largha	Spotted seal
Phoca vitulina	Harbor seal
Phocidae	True seals
Phocides pigmalion	Mangrove skipper
Phocoena dioptrica	Spectacled porpoise
Phocoena phocoena	Harbor porpoise
Phocoena sinus	Vaquita
Phocoenidae	Porpoises
Phodilus badius	Oriental bay-owl
Phodopus roborovskii	Desert hamster
Phoebis sennae	Cloudless sulphur butterfly
Phoenicircus nigricollis	Black-necked red-cotinga
Phoenicococcidae	Date scales
Phoenicolacerta kulzeri	Common Eurasian lizard
Phoenicoparrus jamesi	Puna flamingo
Phoenicoparrus minor	Lesser flamingo
Phoenicopteridae	Flamingos
Phoenicopterus roseus	Greater flamingo
Phoeniculus damarensis damarensis	Violet woodhoopoe
Phoeniculus purpureus	Green woodhoopoe
Phoenicurus caeruleocephala	Blue-capped redstart
Phoenicurus erythrogastrus	White-winged redstart
Phoenicurus frontalis	Blue-fronted redstart
Phoenicurus ochruros	Black redstart
Phoenix dactylifera	Date palm
Phoetaliotes nebrascensis	Large-headed grasshopper
Pholcus phalangioides	Longbodied cellar spider
Pholia sharpii	Sharpe's starling
Pholidae	Gunnels
Pholidobolus vertebralis	Brown Prionodactylus
Pholidochromis cerasina	Cherry dottyback
Pholidoptera griseoaptera	Dark bush-cricket
Pholidornis rushiae	Tit-hylia
Pholidoscelis corvina	Sombrero ameiva
Pholidoscelis erythrocephala	St. Christopher ameiva
Pholidoscelis lineolata	Pigmy blue-tailed ameiva
Pholidoscelis polops	St. Croix ameiva
Pholidoscelis wetmorei	Puerto Rican blue-tailed ameiva
Pholidota	Pangolins
Pholis clemensi	Longfin gunnel
Pholis fasciata	Banded gunnel
Pholis gunnellus	Rock gunnel
Pholis laeta	Crescent gunnel
Pholis nebulosa	Tidepool gunnel
Pholis ornata	Saddleback gunnel
Phonygammus keraudrenii	Trumpet manucode
Phoridae	Humpbacked flies
Phormia regina	Black blowfly
Phosichthyidae	Lightfishes
Phosichthys argenteus	Silver lightfish
Photinia	Chokeberry
Photinus pyralis	Common eastern firefly
Photobacterium damselae subsp. piscicida	Causative agent of fish pasteurellosis
Photoblepharon palpebratum	Eyelight fish
Photopectoralis aureus	Golden ponyfish
Photopectoralis bindus	Orangefin ponyfish
Photostomias guernei	Loosejaw
Phractocephalus hemioliopterus	Redtail catfish
Phractolaemus ansorgii	Hingemouth
Phragmatobia assimilans	Large ruby tiger moth
Phragmatobia fuliginosa	Ruby tiger moth
Phragmites australis	Common reed
Phreagena soyoae	Deep-sea cold-seep clam
Phreatichthys andruzzii	Somalian cavefish
Phrygilus alaudinus	Band-tailed sierra-finch
Phrynobatrachus	Puddle frogs
Phrynobatrachus acridoides	Zanzibar puddle frog
Phrynobatrachus acutirostris	Rugegewald river frog
Phrynobatrachus annulatus	Ringed river frog
Phrynobatrachus auritus	Eared river frog
Phrynobatrachus bullans	Bubbling puddle frog
Phrynobatrachus cornutus	Horned river frog
Phrynobatrachus graueri	Rugege river frog
Phrynobatrachus gutturosus	Guttural river frog
Phrynobatrachus leveleve	Sao Tome puddle frog
Phrynobatrachus minutus	Tiny river frog
Phrynobatrachus parvulus	Dwarf puddle frog
Phrynobatrachus petropedetoides	Ruwenzori river frog
Phrynobatrachus plicatus	Coast river frog
Phrynobatrachus rungwensis	Rungwe puddle frog
Phrynobatrachus sandersoni	Sanderson's hook frog
Phrynobatrachus scheffleri	Scheffler's puddle frog
Phrynobatrachus steindachneri	Steindachner's river frog
Phrynobatrachus tokba	Tokba river frog
Phrynobatrachus ukingensis	Ukinga river frog
Phrynobatrachus uzungwensis	Ukinga puddle frog
Phrynobatrachus versicolor	Rwanda river frog
Phrynobatrachus villiersi	Yapo river frog
Phrynobatrachus werneri	Werner's river frog
Phrynocephalus axillaris	Toad-headed agama
Phrynocephalus guttatus	Spotted toadhead agama
Phrynocephalus helioscopus	Sunwatcher toadhead agama
Phrynocephalus interscapularis	Tajikistan toadhead agama
Phrynocephalus maculatus	Blacktail toadhead agama
Phrynocephalus mystaceus	Secret toadhead agama
Phrynocephalus reticulatus	Reticulated toad-headed agama
Phrynocephalus theobaldi	Theobald's toad-headed agama
Phrynocephalus vlangalii	Pylzow's toadhead agama
Phrynoidis asper	Giant Asian toad
Phrynoidis juxtasper	Sungei Tawan toad
Phrynomedusa	Colored leaf frogs
Phrynomedusa marginata	Bi-colored leaf frog
Phrynonax poecilonotus	Puffing snake
Phrynops hilarii	Snake-necked turtle
Phrynosoma douglasii	Pigmy short-horned lizard
Phrynosoma goodei	Sonoran horned lizard
Phrynosoma orbiculare	Mountain horned lizard
Phtheirichthys lineatus	Slender suckerfish
Phthiraptera	Lice
Phthonandria atrilineata	Mulberry looper
Phthorimaea operculella	Potato tuberworm
Phycidae	Phycid hakes
Phyciodes batesii	Tawny crescentspot
Phyciodes pallida	Pallid crescentspot
Phyciodes picta	Painted crescentspot
Phyciodes tharos	Pearly crescentspot
Phyciodes vesta	Vesta crescentspot
Phycodurus eques	Leafy seadragon
Phylidonyris niger	White-cheeked honeyeater
Phyllaplysia taylori	Zebra leafslug
Phyllastrephus xavieri	Xavier's greenbul
Phyllocladus trichomanoides	Celery pine
Phyllodactylus kofordi	Coastal leaf-toed gecko
Phyllodactylus tuberculosus	Yellowbelly gecko
Phyllodactylus unctus	San Lucan gecko
Phyllodesma americana	Lappet moth
Phyllodytes	Heart-tongued frogs
Phyllodytes luteolus	Yellow heart-tongued frog
Phyllomedusa	Leaf frogs
Phyllomedusa atelopoides	Toady leaf frog
Phyllomedusa ayeaye	Reticulate leaf frog
Phyllomedusa baltea	Purple-sided leaf frog
Phyllomedusa bicolor	Two-colored leaf frog
Phyllomedusa boliviana	Red-rimmed leaf frog
Phyllomedusa burmeisteri	Common walking leaf frog
Phyllomedusa coelestis	Starry leaf frog
Phyllomedusa distincta	Sao Paulo leaf frog
Phyllomedusa duellmani	Purple and orange leaf frog
Phyllomedusa hypochondrialis	Orange-legged leaf frog
Phyllomedusa iheringii	Southern walking leaf frog
Phyllomedusa palliata	Jaguar leaf frog
Phyllomedusa perinesos	Orange-spotted leaf frog
Phyllomedusa rohdei	Rohde's leaf frog
Phyllomedusa sauvagii	Painted-belly leaf frog
Phyllomedusa tarsius	Brownbelly leaf frog
Phyllomedusa tetraploidea	Hidden walking leaf frog
Phyllomedusa tomopterna	Tiger-striped leaf frog
Phyllomedusa trinitatis	Trinidad leaf frog
Phyllomedusa vaillanti	White-lined leaf frog
Phyllomorpha laciniata	Golden egg bug
Phyllomys blainvillii	Golden Atlantic tree rat
Phyllomys pattoni	Rusty-sided Atlantic tree-rat
Phyllomys unicolor	Short-furred Atlantic tree-rat
Phyllonorycter blancardella	Spotted tentiform leafminer
Phyllonorycter corylifoliella	Hawthorn red midget moth
Phyllonorycter pomonella	Apple leafminer
Phyllophryne scortea	Smooth anglerfish
Phyllopteryx dewysea	Ruby seadragon
Phyllopteryx taeniolatus	Common seadragon
Phyllorhynchus browni	Saddled leafnose snake
Phylloscartes difficilis	Serra do Mar tyrannulet
Phylloscopus armandii	Yellow-streaked warbler
Phylloscopus cantator	Yellow-vented warbler
Phylloscopus cebuensis	Lemon-throated leaf-warbler
Phylloscopus collybita	Eurasian chiffchaff
Phylloscopus davisoni	White-tailed leaf-warbler
Phylloscopus nigrorum	Mountain leaf warbler
Phylloscopus occipitalis	Western crowned-warbler
Phylloscopus poliocephalus	Island leaf warbler
Phylloscopus presbytes	Timor leaf warbler
Phylloscopus ricketti	Sulphur-breasted warbler
Phylloscopus sarasinorum	Sulawesi leaf-warbler
Phylloscopus trivirgatus	Mountain leaf-warbler
Phylloscopus trochiloides	Greenish warbler
Phylloscopus trochilus	Willow warbler
Phyllostachys acuta	Woody bamboo
Phyllostachys bambusoides	Timber bamboo
Phyllostomidae	Leaf-nosed bats
Phyllostomus discolor	Pale spear-nosed bat
Phyllostomus hastatus	Greater spear-nosed bat
Phyllotis amicus	Friendly leaf-eared mouse
Phyllotis caprinus	Capricorn pericote
Phyllotis gerbillus	Gerbil leaf-eared mouse
Phyllotis magister	Master leaf-eared mouse
Phyllotis wolffsohni	Wolffsohn's leaf-eared mouse
Phyllotis xanthopygus	Yellow-rumped leaf-eared mouse
Phylloxera notabilis	Pecan leaf phylloxera
Phylloxeridae	Phylloxerans
Phymatidae	Ambush bugs
Physalaemus	Dwarf frogs
Physalaemus biligonigerus	Weeping frog
Physalaemus centralis	Central dwarf frog
Physalaemus cuvieri	Barker frog
Physalaemus ephippifer	Steindachner's dwarf frog
Physalaemus fernandezae	Whistling dwarf frog
Physalaemus fuscomaculatus	Brown-spotted dwarf frog
Physalaemus gracilis	Graceful dwarf frog
Physalaemus marmoratus	Brown-spotted dwarf frog
Physalaemus moreirae	Sorocaba dwarf frog
Physalaemus nanus	Santa Catharina dwarf frog
Physalaemus riograndensis	Rio Grande dwarf frog
Physalaemus soaresi	Santa Cruz dwarf frog
Physaria	Bladderpods
Physeter catodon	Sperm whale
Physeteridae	Sperm whales
Physiculus fulvus	Hakeling
Physiculus nematopus	Charcoal mora
Physiculus nigrescens	Darktip cod
Physiculus rastrelliger	Hundred fathom mora
Physopelta gutta	Gutta bug
Phytalmia	Antlered flies
Phytolacca acinosa	Food pokeweed
Phytomyza	Holly leafminers
Phytomyza rufipes	Cabbage leaf miner
Phytophthora infestans	Potato late blight agent
Phytophthora nicotianae var. parasitica	Potato buckeye rot agent
Phytophthora ramorum	Sudden oak death agent
Phytoreovirus	Plant reovirus 1
Phytotoma rutila	White-tipped plantcutter
Piaractus brachypomus	Pirapitinga
Piaractus mesopotamicus	Pacu
Piaya cayana	Squirrel cuckoo
Pica	Magpies
Pica nuttalli	Yellow-billed magpie
Picea glauca	White spruce
Picea sitchensis	Sitka spruce
Picidae	Woodpeckers
Picoides albolarvatus	White-headed woodpecker
Picoides fumigatus	Smoky-brown woodpecker
Picoides kizuki	Pygmy woodpecker
Pictichromis diadema	Diadem dottyback
Pictichromis paccagnellae	Royal dottyback
Pictichromis porphyrea	Magenta dottyback
Piculus aurulentus	White-browed woodpecker
Piculus callopterus	Stripe-cheeked woodpecker
Piculus chrysochloros	Golden-green woodpecker
Piculus flavigula	Yellow-throated woodpecker
Piculus leucolaemus	Rufous-winged woodpecker
Picumnus albosquamatus	White-wedged piculet
Picumnus castelnau	Plain-breasted piculet
Picumnus cirratus	White-barred piculet
Picumnus squamulatus	Scaled piculet
Picumnus steindachneri	Speckle-chestep piculet
Picumnus varzeae	Varzea piculet
Pieridae	White, yellow and sulphur butterflies
Pierinae	Whites
Pieris brassicae	Large cabbage white
Pieris marginalis	Margined white
Pieris oleracea	Mustard white
Pieris rapae	Cabbage white
Pieris virginiensis	West Virginia white
Piezodorus guildinii	Redbanded stink bug
Piezodorus lituratus	Gorse shieldbug
Piliocolobus badius	Western red colobus
Piliocolobus badius temminckii	Temminck's red colobus
Piliocolobus gordonorum	Uzungwa red colobus
Piliocolobus kirkii	Zanzibar red Colobus
Piliocolobus preussi	Preuss's red Colobus
Piliocolobus rufomitratus	Tana river red Colobus
Piliocolobus tephrosceles	Ugandan red Colobus
Piliocolobus tholloni	Thollon's red Colobus
Pillaia indica	Hillstream spineless eel
Pilularia	Pillworts
Pimelodidae	Long-wiskered catfishes
Pimelodus grosskopfii	Capaz
Pimephales notatus	Bluntnose minnow
Pimephales promelas	Fathead minnow
Pimephales tenellus	Slim minnow
Pimephales vigilax	Bullhead minnow
Pimpinella saxifraga	Burnet saxifrage
Pinctada maxima	Silver-lipped pearl oyster
Pineus similis	Spruce gall adelgid
Pineus strobi	Pine bark adelgid
Pinguinus impennis	Great auk
Pinicola enucleator	Pine grosbeak
Pinjalo lewisi	Slender pinjalo
Pinjalo pinjalo	Pinjalo snapper
Pinnidae	Pen shells
Pinnotheridae	Pea crabs
Pinus balfouriana	Foxtail pine
Pinus contorta	Lodgepole pine
Pinus edulis	Pinyon
Pinus elliottii	Slash pine
Pinus lambertiana	Sugar pine
Pinus monticola	Western white pine
Pinus pinea	Stone pine
Pinus sylvestris	Scots pine
Pinus taeda	Loblolly pine
Pionites melanocephalus	Black-headed parrot
Pionopsitta barrabandi	Orange-cheeked parrot
Pionopsitta haematotis	Brown-hooded parrot
Pionopsitta pileata	Pileated parrot
Pionopsitta pulchra	Rose-faced parrot
Pionopsitta vulturina	Vulturine parrot
Pionus menstruus	Blue-headed parrot
Pionus senilis	White-capped parrot
Piophilidae	Skipper flies
Pipa parva	Sabana Surinam toad
Pipidae	Tongueless frogs
Pipile cujubi	Red-throated piping guan
Pipile cumanensis	Blue-throated piping guan
Pipile pipile	Trinidad piping guan
Pipilo	Towhees
Pipilo chlorurus	Green-tailed towhee
Pipistrellus nanulus	Tiny pipistrelle
Pipistrellus pipistrellus	Common pipistrelle
Pipistrellus pygmaeus	Soprano pipistrelle
Pipistrellus rueppellii	Rueppell's pipistrelle
Pipistrellus rusticus	Rusty pipistrelle
Pipistrellus subflavus	Eastern pipistrelle
Pipistrellus tenuis	Least pipistrelle
Pipra fasciicauda	Band-tailed manakin
Pipreola arcuata	Barred fruiteater
Pipreola chlorolepidota	Fiery-throated fruiteater
Pipreola jucunda	Orange-breasted fruiteater
Pipreola lubomirskii	Black-chester fruiteater
Pipreola riefferii	Green-and-black fruiteater
Piprites chloris	White-winged piprites
